기록,분절,박동위치,ST60_mV__x_clean(참값),ST80_mV__x_clean(참값),QT_ms__x_clean(참값),QTc_ms__x_clean(참값),R진폭_mV__x_clean(참값),QRS면적_mVms__x_clean(참값),ST60_mV__x_noisy(처리전),ST80_mV__x_noisy(처리전),QT_ms__x_noisy(처리전),QTc_ms__x_noisy(처리전),R진폭_mV__x_noisy(처리전),QRS면적_mVms__x_noisy(처리전),ST60_mV__B재구성(처리후),ST80_mV__B재구성(처리후),QT_ms__B재구성(처리후),QTc_ms__B재구성(처리후),R진폭_mV__B재구성(처리후),QRS면적_mVms__B재구성(처리후),ST60_mV_참값,ST60_mV_처리전,ST60_mV_처리후,ST80_mV_참값,ST80_mV_처리전,ST80_mV_처리후,QT_ms_참값,QT_ms_처리전,QT_ms_처리후,QTc_ms_참값,QTc_ms_처리전,QTc_ms_처리후,R진폭_mV_참값,R진폭_mV_처리전,R진폭_mV_처리후,QRS면적_mVms_참값,QRS면적_mVms_처리전,QRS면적_mVms_처리후
100,91,1154,-0.04733,-0.03733,194.44444,212.29674,1.41767,31.85556,0.03071,0.05194,252.77778,275.98576,1.31076,30.66031,0.10821,0.10553,152.77778,166.80458,1.42092,35.49279,-0.04733,0.07805,0.15554,-0.03733,0.08927,0.14286,194.44444,58.33333,-41.66667,212.29674,63.68902,-45.49216,1.41767,-0.10691,0.00325,31.85556,-1.19525,3.63724
100,91,1457,-0.02967,-0.04467,138.88889,151.39009,1.44533,37.60185,0.04039,0.02796,175.0,190.75151,1.40365,38.89939,0.05787,0.03815,344.44444,375.44742,1.6763,39.33068,-0.02967,0.07006,0.08754,-0.04467,0.07263,0.08281,138.88889,36.11111,205.55556,151.39009,39.36142,224.05733,1.44533,-0.04168,0.23096,37.60185,1.29754,1.72883
100,91,1739,-0.05967,-0.06467,266.66667,301.29743,1.22533,25.87593,-0.03565,-0.05044,405.55556,458.22318,1.28918,25.85438,0.09773,0.08323,447.22222,505.3009,1.20837,28.51269,-0.05967,0.02402,0.1574,-0.06467,0.01423,0.1479,266.66667,138.88889,180.55556,301.29743,156.92575,204.00347,1.22533,0.06385,-0.01697,25.87593,-0.02154,2.63677
100,91,2020,-0.01633,-0.01133,138.88889,157.20472,1.28867,26.6213,0.04062,0.01234,258.33333,292.40079,1.32096,26.58445,0.09194,0.10071,241.66667,273.53622,1.30553,28.24882,-0.01633,0.05695,0.10827,-0.01133,0.02367,0.11204,138.88889,119.44444,102.77778,157.20472,135.19606,116.3315,1.28867,0.0323,0.01686,26.6213,-0.03685,1.62753
100,91,2313,-0.045,-0.05,188.88889,209.37453,1.405,30.36111,-0.0265,-0.01363,422.22222,468.01366,1.39917,29.94443,0.08505,0.08099,161.11111,178.58416,1.4679,30.48944,-0.045,0.0185,0.13005,-0.05,0.03637,0.13099,188.88889,233.33333,-27.77778,209.37453,258.63913,-30.79037,1.405,-0.00583,0.0629,30.36111,-0.41668,0.12833
100,91,2617,-0.04133,-0.03133,213.88889,232.75696,1.33367,29.43426,-0.14318,-0.14804,238.88889,259.96232,1.27508,31.52651,0.08961,0.07625,311.11111,338.55558,1.52981,35.88749,-0.04133,-0.10185,0.13094,-0.03133,-0.11671,0.10759,213.88889,25.0,97.22222,232.75696,27.20536,105.79862,1.33367,-0.05858,0.19614,29.43426,2.09225,6.45323
100,91,2924,-0.062,-0.047,144.44444,156.41662,1.238,28.71389,0.07735,0.07234,194.44444,210.56084,1.39405,34.98238,0.08799,0.09024,369.44444,400.06559,1.38295,30.51536,-0.062,0.13935,0.14999,-0.047,0.11934,0.13724,144.44444,50.0,225.0,156.41662,54.14422,243.64897,1.238,0.15605,0.14495,28.71389,6.26849,1.80147
100,91,3220,-0.028,-0.058,,,1.322,29.2,-0.0768,-0.0489,,,1.34867,30.22649,0.05378,0.04784,,,1.45437,30.91651,-0.028,-0.0488,0.08178,-0.058,0.0091,0.10584,,,,,,,1.322,0.02667,0.13237,29.2,1.02649,1.71651
100,92,211,-0.03267,-0.01767,158.33333,,1.30733,27.85463,-0.02416,0.03249,177.77778,,1.30145,27.59784,0.05853,0.04469,238.88889,,1.36906,30.31929,-0.03267,0.00851,0.0912,-0.01767,0.05016,0.06236,158.33333,19.44444,80.55556,,,,1.30733,-0.00588,0.06172,27.85463,-0.25679,2.46466
100,92,504,-0.04567,-0.05067,197.22222,218.61164,1.34933,34.20648,-0.10336,-0.05624,197.22222,218.61164,1.37931,35.44412,0.03574,0.01401,,,1.58388,36.50284,-0.04567,-0.05769,0.08141,-0.05067,-0.00557,0.06468,197.22222,0.0,,218.61164,0.0,,1.34933,0.02998,0.23455,34.20648,1.23764,2.29636
100,92,789,-0.033,-0.028,147.22222,165.46349,1.262,27.85278,-0.23372,-0.22222,225.0,252.87817,1.1577,31.58107,0.09776,0.08412,175.0,196.68302,1.35431,30.96104,-0.033,-0.20072,0.13076,-0.028,-0.19422,0.11212,147.22222,77.77778,27.77778,165.46349,87.41468,31.21953,1.262,-0.1043,0.09231,27.85278,3.72829,3.10826
100,92,1080,-0.03933,-0.05433,200.0,222.4512,1.37067,32.25185,0.01603,-0.01309,255.55556,284.2432,1.40895,33.61335,0.08703,0.08027,158.33333,176.1072,1.52493,33.07147,-0.03933,0.05536,0.12636,-0.05433,0.04124,0.1346,200.0,55.55556,-41.66667,222.4512,61.792,-46.344,1.37067,0.03828,0.15427,32.25185,1.36149,0.81961
100,92,1389,-0.04333,-0.03833,177.77778,191.88874,1.39167,30.33333,-0.15512,-0.17476,411.11111,443.7427,1.31414,33.61121,0.08862,0.08782,263.88889,284.83484,1.45255,33.6853,-0.04333,-0.11178,0.13195,-0.03833,-0.13643,0.12616,177.77778,233.33333,86.11111,191.88874,251.85397,92.94611,1.39167,-0.07752,0.06088,30.33333,3.27788,3.35196
100,92,1698,-0.06433,-0.05933,133.33333,143.91655,1.29567,28.70648,0.11911,0.17504,177.77778,191.88874,1.30453,36.65726,0.08034,0.09136,250.0,269.84354,1.34507,31.24206,-0.06433,0.18344,0.14468,-0.05933,0.23438,0.15069,133.33333,44.44444,116.66667,143.91655,47.97218,125.92698,1.29567,0.00886,0.0494,28.70648,7.95078,2.53558
100,92,2000,-0.06767,-0.06767,155.55556,169.83739,1.22233,27.35556,-0.12931,-0.12889,377.77778,412.46223,1.16566,29.81739,0.09647,0.0839,441.66667,482.21687,1.39146,33.64406,-0.06767,-0.06164,0.16414,-0.06767,-0.06122,0.15157,155.55556,222.22222,286.11111,169.83739,242.62484,312.37948,1.22233,-0.05667,0.16913,27.35556,2.46184,6.28851
100,92,2279,-0.00867,-0.01367,213.88889,242.96145,1.36633,28.24815,0.09108,0.06323,241.66667,274.51489,1.40945,30.61386,0.08397,0.09163,252.77778,287.13626,1.3898,33.05137,-0.00867,0.09974,0.09264,-0.01367,0.0769,0.1053,213.88889,27.77778,38.88889,242.96145,31.55344,44.17481,1.36633,0.04312,0.02347,28.24815,2.36571,4.80322
100,92,2568,-0.05567,-0.07067,127.77778,142.61252,1.48933,33.28241,-0.20743,-0.25836,127.77778,142.61252,1.38739,37.79086,0.10011,0.09349,250.0,279.0245,1.52086,34.17737,-0.05567,-0.15176,0.15578,-0.07067,-0.18769,0.16416,127.77778,0.0,122.22222,142.61252,0.0,136.41198,1.48933,-0.10194,0.03153,33.28241,4.50845,0.89496
100,92,2856,-0.048,-0.063,127.77778,142.8599,1.312,27.74444,0.15962,0.13639,166.66667,186.339,1.25068,28.39513,0.08347,0.08883,219.44444,245.34635,1.33542,29.91776,-0.048,0.20762,0.13147,-0.063,0.19939,0.15183,127.77778,38.88889,91.66667,142.8599,43.4791,102.48645,1.312,-0.06132,0.02342,27.74444,0.65069,2.17332
100,92,3148,-0.03433,-0.04433,158.33333,175.80539,1.23567,26.43611,0.01075,0.05264,411.11111,456.47715,1.33231,29.05278,0.10465,0.09877,186.11111,206.64844,1.31242,30.14155,-0.03433,0.04509,0.13899,-0.04433,0.09697,0.1431,158.33333,252.77778,27.77778,175.80539,280.67176,30.84305,1.23567,0.09664,0.07676,26.43611,2.61667,3.70544
100,92,3444,-0.02433,-0.01933,,,1.32567,28.25556,0.07133,0.12596,,,1.42472,29.87716,0.11514,0.10634,,,1.417,29.78338,-0.02433,0.09567,0.13948,-0.01933,0.14529,0.12567,,,,,,,1.32567,0.09905,0.09134,28.25556,1.6216,1.52783
100,93,144,-0.051,-0.071,133.33333,,1.399,31.08056,-0.1119,-0.13127,222.22222,,1.34419,32.82804,0.12783,0.10834,183.33333,,1.3644,31.19114,-0.051,-0.0609,0.17883,-0.071,-0.06027,0.17934,133.33333,88.88889,50.0,,,,1.399,-0.05481,-0.0346,31.08056,1.74749,0.11058
100,93,449,-0.01,-0.015,172.22222,187.10721,1.35,28.98611,-0.20292,-0.23683,269.44444,292.73225,1.27055,31.54678,0.08067,0.07701,294.44444,319.89297,1.45554,34.33738,-0.01,-0.19292,0.09067,-0.015,-0.22183,0.09201,172.22222,97.22222,122.22222,187.10721,105.62504,132.78576,1.35,-0.07945,0.10554,28.98611,2.56067,5.35127
100,93,743,-0.04133,-0.03633,233.33333,258.19889,1.23867,26.34352,0.07461,0.11908,183.33333,202.87056,1.2451,33.3396,0.06656,0.06683,,,1.2307,28.33629,-0.04133,0.11595,0.10789,-0.03633,0.15541,0.10317,233.33333,-50.0,,258.19889,-55.32833,,1.23867,0.00643,-0.00797,26.34352,6.99608,1.99277
100,93,1023,-0.05333,-0.07333,216.66667,245.67691,1.25167,25.30093,-0.24071,-0.23651,141.66667,160.6349,1.34017,38.1985,0.04585,0.05159,225.0,255.12602,1.38339,31.3776,-0.05333,-0.18737,0.09918,-0.07333,-0.16318,0.12492,216.66667,-75.0,8.33333,245.67691,-85.04201,9.44911,1.25167,0.0885,0.13172,25.30093,12.89757,6.07667
100,93,1300,-0.03433,-0.02433,255.55556,291.3377,1.39567,27.85278,0.16955,0.09468,325.0,370.50556,1.40861,28.44243,0.11049,0.10337,161.11111,183.66942,1.36062,30.12687,-0.03433,0.20388,0.14482,-0.02433,0.11901,0.1277,255.55556,69.44444,-94.44444,291.3377,79.16785,-107.66828,1.39567,0.01294,-0.03504,27.85278,0.58965,2.27409
100,93,1586,-0.07067,-0.05067,177.77778,199.45536,1.34433,28.42593,-0.1479,-0.10158,280.55556,314.76549,1.26888,31.05962,0.07146,0.06696,366.66667,411.37668,1.34486,28.68571,-0.07067,-0.07724,0.14212,-0.05067,-0.05092,0.11763,177.77778,102.77778,188.88889,199.45536,115.31013,211.92132,1.34433,-0.07545,0.00052,28.42593,2.6337,0.25978
100,93,1880,-0.063,-0.033,197.22222,218.23954,1.312,30.89444,-0.08851,-0.21343,166.66667,184.42778,1.08449,38.91945,0.07422,0.06647,258.33333,285.86306,1.3704,31.76748,-0.063,-0.02551,0.13722,-0.033,-0.18043,0.09947,197.22222,-30.55556,61.11111,218.23954,-33.81176,67.62352,1.312,-0.22751,0.0584,30.89444,8.02501,0.87303
100,93,2180,-0.05667,-0.03667,247.22222,270.81838,1.28333,28.57407,-0.03624,0.00428,152.77778,167.35967,1.20931,31.23271,0.08012,0.0783,175.0,191.7029,1.37984,30.99135,-0.05667,0.02043,0.13678,-0.03667,0.04094,0.11496,247.22222,-94.44444,-72.22222,270.81838,-103.45871,-79.11548,1.28333,-0.07403,0.09651,28.57407,2.65864,2.41728
100,93,2482,-0.035,-0.025,197.22222,215.32955,1.57,42.55556,-0.4531,-0.47021,225.0,245.65765,1.23198,47.13023,0.01201,-0.00767,255.55556,279.01857,1.51205,39.5357,-0.035,-0.4181,0.04701,-0.025,-0.44521,0.01733,197.22222,27.77778,58.33333,215.32955,30.32811,63.68902,1.57,-0.33802,-0.05795,42.55556,4.57468,-3.01986
100,93,2771,-0.04967,-0.04967,169.44444,189.11661,1.32533,27.54074,0.07801,0.18037,244.44444,272.82395,1.29271,38.11294,0.10475,0.08428,361.11111,403.03539,1.33942,30.73043,-0.04967,0.12768,0.15442,-0.04967,0.23004,0.13395,169.44444,75.0,191.66667,189.11661,83.70735,213.91878,1.32533,-0.03263,0.01409,27.54074,10.5722,3.18969
100,93,3064,-0.02567,-0.02067,147.22222,163.18897,1.30933,33.37963,-0.04845,-0.0165,325.0,360.24736,1.29988,32.07516,-0.02886,-0.04019,263.88889,292.50854,1.44987,31.54253,-0.02567,-0.02278,-0.00319,-0.02067,0.00416,-0.01952,147.22222,177.77778,116.66667,163.18897,197.05838,129.31956,1.30933,-0.00945,0.14053,33.37963,-1.30447,-1.8371
100,93,3346,-0.01667,-0.04667,,,1.34333,32.08333,-0.24694,-0.2954,,,1.2793,35.10526,0.00852,-0.01386,,,1.49201,32.34066,-0.01667,-0.23027,0.02518,-0.04667,-0.24873,0.03281,,,,,,,1.34333,-0.06403,0.14868,32.08333,3.02193,0.25733
100,94,322,-0.02767,-0.02267,225.0,,1.53733,40.72037,0.00414,-0.00904,430.55556,,1.50955,42.10781,0.00355,0.01017,402.77778,,1.66063,38.67394,-0.02767,0.0318,0.03122,-0.02267,0.01363,0.03284,225.0,205.55556,177.77778,,,,1.53733,-0.02778,0.1233,40.72037,1.38744,-2.04643
100,94,625,-0.03467,-0.04967,269.44444,293.69677,1.27533,27.08241,-0.12405,0.00949,177.77778,193.77931,1.43913,31.02487,0.06785,0.05545,161.11111,175.6125,1.57265,36.45843,-0.03467,-0.08938,0.10251,-0.04967,0.05916,0.10512,269.44444,-91.66667,-108.33333,293.69677,-99.91746,-118.08427,1.27533,0.1638,0.29732,27.08241,3.94246,9.37603
100,94,927,-0.06767,-0.05267,147.22222,160.73896,1.26233,28.36944,-0.14118,-0.00089,216.66667,236.55922,1.31555,29.77915,0.08437,0.09267,263.88889,288.117,1.50476,35.32923,-0.06767,-0.07351,0.15203,-0.05267,0.05178,0.14533,147.22222,69.44444,116.66667,160.73896,75.82026,127.37804,1.26233,0.05322,0.24243,28.36944,1.40971,6.95979
100,94,1236,-0.01767,-0.01767,180.55556,194.887,1.56733,46.44167,-0.15797,-0.15371,458.33333,494.71315,1.52933,46.43654,-0.04551,-0.06406,,,1.70636,45.78949,-0.01767,-0.1403,-0.02784,-0.01767,-0.13605,-0.0464,180.55556,277.77778,,194.887,299.82615,,1.56733,-0.03801,0.13903,46.44167,-0.00512,-0.65217
100,94,1526,-0.05733,-0.05233,161.11111,179.50549,1.36767,29.50648,0.01893,0.15213,177.77778,198.07503,1.43288,31.83057,0.08422,0.08936,252.77778,281.63793,1.50677,36.63115,-0.05733,0.07626,0.14155,-0.05233,0.20447,0.14169,161.11111,16.66667,91.66667,179.50549,18.56953,102.13244,1.36767,0.06522,0.1391,29.50648,2.32409,7.12467
100,94,1805,-0.034,-0.039,175.0,198.78664,1.461,37.95833,-0.09698,-0.0666,211.11111,239.80611,1.44905,38.86297,0.10768,0.10698,,,1.58268,38.54969,-0.034,-0.06298,0.14168,-0.039,-0.0276,0.14598,175.0,36.11111,,198.78664,41.01947,,1.461,-0.01195,0.12168,37.95833,0.90464,0.59136
100,94,2093,-0.02733,-0.03233,413.88889,462.74185,1.42767,40.38611,0.14653,0.14058,411.11111,459.6362,1.5466,51.12297,0.03362,0.04156,,,1.53583,42.68924,-0.02733,0.17386,0.06096,-0.03233,0.17291,0.07389,413.88889,-2.77778,,462.74185,-3.10565,,1.42767,0.11893,0.10816,40.38611,10.73686,2.30313
100,94,2380,-0.02767,-0.02267,161.11111,180.44124,1.36733,29.82407,-0.18704,-0.23404,141.66667,158.66385,1.31239,34.58061,0.13322,0.11748,355.55556,398.21514,1.3553,33.03059,-0.02767,-0.15938,0.16088,-0.02267,-0.21137,0.14015,161.11111,-19.44444,194.44444,180.44124,-21.77739,217.77391,1.36733,-0.05494,-0.01203,29.82407,4.75653,3.20651
100,94,2675,-0.04333,-0.04333,211.11111,233.21224,1.45167,30.64352,-0.031,0.03862,141.66667,156.49769,1.48914,31.94817,0.09019,0.06342,,,1.58138,38.73771,-0.04333,0.01233,0.13352,-0.04333,0.08195,0.10675,211.11111,-69.44444,,233.21224,-76.71455,,1.45167,0.03748,0.12972,30.64352,1.30465,8.09419
100,94,2979,-0.05133,-0.04633,213.88889,232.75696,1.34867,30.58704,0.02741,0.05504,138.88889,151.14089,1.42417,31.88234,0.08854,0.08441,413.88889,450.39984,1.53949,36.91928,-0.05133,0.07874,0.13987,-0.04633,0.10138,0.13074,213.88889,-75.0,200.0,232.75696,-81.61608,217.64288,1.34867,0.0755,0.19082,30.58704,1.2953,6.33225
100,94,3285,0.01167,0.02667,,,1.27167,31.23611,-0.00172,0.0156,,,1.28735,32.44881,0.04472,0.02274,,,1.46762,34.94286,0.01167,-0.01338,0.03305,0.02667,-0.01106,-0.00392,,,,,,,1.27167,0.01568,0.19596,31.23611,1.2127,3.70675
100,95,266,-0.03467,-0.05967,230.55556,,1.45533,32.05833,-0.24397,-0.2693,169.44444,,1.399,37.27123,0.00818,0.00708,588.88889,,1.52692,34.67032,-0.03467,-0.20931,0.04285,-0.05967,-0.20964,0.06675,230.55556,-61.11111,358.33333,,,,1.45533,-0.05633,0.07158,32.05833,5.2129,2.61199
100,95,548,-0.027,-0.037,175.0,197.72644,1.388,29.50278,-0.03364,-0.03351,197.22222,222.83456,1.37416,30.52774,0.04573,0.05024,266.66667,301.29743,1.4101,31.53827,-0.027,-0.00664,0.07273,-0.037,0.00349,0.08724,175.0,22.22222,91.66667,197.72644,25.10812,103.57099,1.388,-0.01384,0.0221,29.50278,1.02496,2.03549
100,95,822,-0.03767,-0.03767,122.22222,140.09613,1.30733,28.21667,-0.11946,-0.16815,163.88889,187.85618,1.25187,29.85047,0.04478,0.04748,147.22222,168.75216,1.33086,29.53568,-0.03767,-0.0818,0.08244,-0.03767,-0.13048,0.08514,122.22222,41.66667,25.0,140.09613,47.76004,28.65603,1.30733,-0.05546,0.02352,28.21667,1.6338,1.31902
100,95,1117,0.015,0.02,186.11111,205.595,1.38,39.05556,0.08051,0.12849,155.55556,171.8406,1.51297,48.58147,-0.00884,-0.01859,,,1.49259,37.95578,0.015,0.06551,-0.02384,0.02,0.10849,-0.03859,186.11111,-30.55556,,205.595,-33.7544,,1.38,0.13297,0.11259,39.05556,9.52591,-1.09977
100,95,1410,0.03533,0.02033,233.33333,258.63913,1.38533,33.13611,0.03204,0.01475,238.88889,264.7972,1.45506,36.03667,0.0761,0.07518,272.22222,301.74565,1.54379,37.19525,0.03533,-0.00329,0.04077,0.02033,-0.00559,0.05485,233.33333,5.55556,38.88889,258.63913,6.15807,43.10652,1.38533,0.06972,0.15846,33.13611,2.90056,4.05914
100,95,1706,-0.04067,-0.05567,225.0,248.13493,1.45433,31.65093,0.05288,-0.03163,241.66667,266.5153,1.48404,35.92316,0.08431,0.08394,383.33333,422.74841,1.47881,35.69009,-0.04067,0.09355,0.12498,-0.05567,0.02404,0.13961,225.0,16.66667,158.33333,248.13493,18.38037,174.61347,1.45433,0.0297,0.02447,31.65093,4.27223,4.03916
100,95,1995,-0.05,-0.055,144.44444,161.21416,1.355,29.76389,-0.02284,-0.01832,372.22222,415.43648,1.34525,28.36481,0.08897,0.08055,475.0,530.14655,1.43458,34.46462,-0.05,0.02716,0.13897,-0.055,0.03668,0.13555,144.44444,227.77778,330.55556,161.21416,254.22232,368.93239,1.355,-0.00975,0.07958,29.76389,-1.39908,4.70073
100,95,2280,-0.01267,-0.04267,227.77778,256.00012,1.42233,37.51759,-0.11564,-0.10228,319.44444,359.02456,1.39264,40.15067,-0.00707,-0.00285,,,1.55294,35.46475,-0.01267,-0.10298,0.0056,-0.04267,-0.05961,0.03982,227.77778,91.66667,,256.00012,103.02444,,1.42233,-0.0297,0.13061,37.51759,2.63308,-2.05284
100,95,2557,-0.027,-0.037,138.88889,158.33571,1.278,26.27222,0.04205,0.08008,150.0,171.00257,1.23963,27.59701,0.10543,0.10926,238.88889,272.33742,1.26286,30.26456,-0.027,0.06905,0.13243,-0.037,0.11708,0.14626,138.88889,11.11111,100.0,158.33571,12.66686,114.00171,1.278,-0.03837,-0.01514,26.27222,1.32479,3.99234
100,95,2844,-0.01733,-0.02233,127.77778,143.10857,1.52267,36.47222,-0.18879,-0.23839,141.66667,158.66385,1.46968,41.41222,0.00683,-0.00233,161.11111,180.44124,1.53014,34.72265,-0.01733,-0.17146,0.02416,-0.02233,-0.21606,0.02,127.77778,13.88889,33.33333,143.10857,15.55528,37.33267,1.52267,-0.05299,0.00748,36.47222,4.94,-1.74958
100,95,3129,-0.061,-0.061,377.77778,424.58557,1.339,28.70556,0.12156,0.14933,194.44444,218.53669,1.41955,29.46708,0.08533,0.07039,538.88889,605.65882,1.48362,33.41106,-0.061,0.18256,0.14633,-0.061,0.21033,0.13139,377.77778,-183.33333,161.11111,424.58557,-206.04888,181.07326,1.339,0.08055,0.14462,28.70556,0.76153,4.70551
100,95,3416,-0.04733,-0.04733,,,1.30767,30.20185,-0.02441,0.22005,,,1.26206,32.82258,0.05698,0.03843,,,1.29553,30.26416,-0.04733,0.02293,0.10432,-0.04733,0.26739,0.08577,,,,,,,1.30767,-0.0456,-0.01214,30.20185,2.62072,0.06231
100,96,418,-0.031,-0.026,266.66667,,1.434,36.84722,-0.00874,-0.0685,433.33333,,1.5688,40.84911,0.00067,-0.03252,,,1.66647,39.79629,-0.031,0.02226,0.03167,-0.026,-0.0425,-0.00652,266.66667,166.66667,,,,,1.434,0.1348,0.23247,36.84722,4.00189,2.94907
100,96,709,-0.041,-0.051,172.22222,191.5552,1.459,32.72778,-0.01588,-0.01542,291.66667,324.408,1.46333,33.01243,0.08801,0.0891,325.0,361.4832,1.43581,34.62316,-0.041,0.02512,0.12901,-0.051,0.03558,0.1401,172.22222,119.44444,152.77778,191.5552,132.8528,169.928,1.459,0.00433,-0.02319,32.72778,0.28466,1.89538
100,96,997,-0.021,-0.016,172.22222,192.5503,1.349,28.2,-0.00542,0.00032,277.77778,310.565,1.31687,28.70943,0.04283,0.05075,252.77778,282.61415,1.29603,28.34949,-0.021,0.01558,0.06383,-0.016,0.01632,0.06675,172.22222,105.55556,80.55556,192.5503,118.0147,90.06385,1.349,-0.03213,-0.05297,28.2,0.50943,0.14949
100,96,1204,-0.05533,-0.06033,127.77778,168.50834,1.16967,24.38982,-0.08531,0.00456,225.0,296.72121,1.17906,25.55091,0.07662,0.10546,277.77778,366.32249,1.25819,25.1012,-0.05533,-0.02997,0.13196,-0.06033,0.0649,0.1658,127.77778,97.22222,150.0,168.50834,128.21287,197.81414,1.16967,0.00939,0.08852,24.38982,1.16109,0.71139
100,96,1548,-0.00633,0.00367,238.88889,244.3813,1.34867,29.84907,-0.03825,-0.0078,266.66667,272.79774,1.30684,30.80177,0.13481,0.14562,180.55556,184.7068,1.31994,28.53614,-0.00633,-0.03192,0.14115,0.00367,-0.01147,0.14196,238.88889,27.77778,-58.33333,244.3813,28.41643,-59.6745,1.34867,-0.04183,-0.02873,29.84907,0.9527,-1.31294
100,96,1855,-0.032,-0.037,141.66667,153.40861,1.438,31.17778,-0.02902,-0.04267,441.66667,478.27391,1.62142,36.85053,0.09494,0.09418,336.11111,363.96945,1.67795,40.40575,-0.032,0.00298,0.12694,-0.037,-0.00567,0.13118,141.66667,300.0,194.44444,153.40861,324.86529,210.56084,1.438,0.18342,0.23995,31.17778,5.67275,9.22798
100,96,2160,-0.05667,-0.03167,141.66667,153.91077,1.35333,30.31481,-0.01176,0.06949,147.22222,159.94648,1.38785,30.72686,0.10285,0.09311,266.66667,289.71439,1.52094,36.33775,-0.05667,0.0449,0.15951,-0.03167,0.10116,0.12477,141.66667,5.55556,125.0,153.91077,6.03572,135.80362,1.35333,0.03452,0.16761,30.31481,0.41205,6.02294
100,96,2463,-0.00833,-0.03333,161.11111,175.6125,1.23167,28.25463,0.01425,-0.03932,177.77778,193.77931,1.18579,27.98166,0.05091,0.06013,255.55556,278.55776,1.41349,32.58335,-0.00833,0.02258,0.05924,-0.03333,-0.00599,0.09346,161.11111,16.66667,94.44444,175.6125,18.16681,102.94526,1.23167,-0.04588,0.18183,28.25463,-0.27297,4.32872
100,96,2768,-0.02,-0.015,,,1.465,37.05556,-0.15814,-0.12173,452.77778,491.91089,1.4152,38.31946,0.04851,0.04524,280.55556,304.80368,1.59209,38.01194,-0.02,-0.13814,0.06851,-0.015,-0.10673,0.06024,,,,,,,1.465,-0.0498,0.12709,37.05556,1.26391,0.95639
100,96,3059,-0.014,0.011,186.11111,207.0032,1.466,33.06944,0.10388,0.17222,194.44444,216.272,1.35757,33.87352,0.09861,0.08781,244.44444,271.8848,1.58536,36.8545,-0.014,0.11788,0.11261,0.011,0.16122,0.07681,186.11111,8.33333,58.33333,207.0032,9.2688,64.8816,1.466,-0.10843,0.11936,33.06944,0.80408,3.78505
100,96,3335,-0.057,-0.042,,,1.348,29.00556,0.02878,0.01685,,,1.32755,30.82187,0.14627,0.15448,,,1.32753,30.16557,-0.057,0.08578,0.20327,-0.042,0.05885,0.19648,,,,,,,1.348,-0.02045,-0.02047,29.00556,1.81632,1.16002
100,97,303,-0.06633,-0.04633,275.0,,1.39867,37.37685,-0.10275,-0.09481,155.55556,,1.28583,37.72181,0.00676,0.00199,266.66667,,1.54462,37.4379,-0.06633,-0.03642,0.07309,-0.04633,-0.04848,0.04832,275.0,-119.44444,-8.33333,,,,1.39867,-0.11284,0.14596,37.37685,0.34496,0.06105
100,97,605,0.02867,0.01367,161.11111,175.90301,1.37367,30.56018,-0.14647,-0.32075,172.22222,188.03425,1.18079,35.51222,0.05109,0.05068,408.33333,445.82315,1.39074,32.96061,0.02867,-0.17514,0.02242,0.01367,-0.33442,0.03701,161.11111,11.11111,247.22222,175.90301,12.13124,269.92014,1.37367,-0.19287,0.01707,30.56018,4.95204,2.40042
100,97,912,-0.05367,-0.03367,208.33333,225.6009,1.43133,31.01019,0.11293,0.0614,297.22222,321.85728,1.3925,37.8402,0.10433,0.08824,166.66667,180.48072,1.45073,31.93701,-0.05367,0.1666,0.158,-0.03367,0.09506,0.12191,208.33333,88.88889,-41.66667,225.6009,96.25638,-45.12018,1.43133,-0.03883,0.0194,31.01019,6.83002,0.92682
100,97,1210,-0.06367,-0.06367,180.55556,198.45131,1.33133,28.58611,0.04864,0.00423,291.66667,320.5752,1.32872,26.43959,0.11267,0.10157,383.33333,421.3274,1.40856,34.2867,-0.06367,0.11231,0.17634,-0.06367,0.0679,0.16524,180.55556,111.11111,202.77778,198.45131,122.12388,222.87609,1.33133,-0.00262,0.07723,28.58611,-2.14652,5.70059
100,97,1493,-0.07467,-0.06467,211.11111,238.10533,1.25033,27.80278,-0.00901,0.09333,138.88889,156.64825,1.24904,29.21266,0.15069,0.13804,175.0,197.37679,1.28487,30.35321,-0.07467,0.06565,0.22535,-0.06467,0.158,0.20271,211.11111,-72.22222,-36.11111,238.10533,-81.45709,-40.72854,1.25033,-0.00129,0.03454,27.80278,1.40988,2.55044
100,97,1780,-0.02867,-0.02367,250.0,279.99502,1.35133,28.22685,-0.24708,-0.24214,250.0,279.99502,1.22318,33.17547,0.06181,0.05858,147.22222,164.88596,1.40963,30.97728,-0.02867,-0.21841,0.09047,-0.02367,-0.21848,0.08225,250.0,0.0,-102.77778,279.99502,0.0,-115.10906,1.35133,-0.12816,0.05829,28.22685,4.94862,2.75043
100,97,2065,-0.04967,-0.04967,211.11111,237.26841,1.46033,31.30833,-0.09718,-0.07867,219.44444,246.63426,1.46651,33.582,0.0374,0.02161,408.33333,458.92705,1.52534,33.34629,-0.04967,-0.04751,0.08707,-0.04967,-0.029,0.07128,211.11111,8.33333,197.22222,237.26841,9.36586,221.65864,1.46033,0.00617,0.06501,31.30833,2.27367,2.03795
