기록,분절,박동위치,ST60_mV__x_clean(참값),ST80_mV__x_clean(참값),QT_ms__x_clean(참값),QTc_ms__x_clean(참값),R진폭_mV__x_clean(참값),QRS면적_mVms__x_clean(참값),ST60_mV__x_noisy(처리전),ST80_mV__x_noisy(처리전),QT_ms__x_noisy(처리전),QTc_ms__x_noisy(처리전),R진폭_mV__x_noisy(처리전),QRS면적_mVms__x_noisy(처리전),ST60_mV__B재구성(처리후),ST80_mV__B재구성(처리후),QT_ms__B재구성(처리후),QTc_ms__B재구성(처리후),R진폭_mV__B재구성(처리후),QRS면적_mVms__B재구성(처리후),ST60_mV_참값,ST60_mV_처리전,ST60_mV_처리후,ST80_mV_참값,ST80_mV_처리전,ST80_mV_처리후,QT_ms_참값,QT_ms_처리전,QT_ms_처리후,QTc_ms_참값,QTc_ms_처리전,QTc_ms_처리후,R진폭_mV_참값,R진폭_mV_처리전,R진폭_mV_처리후,QRS면적_mVms_참값,QRS면적_mVms_처리전,QRS면적_mVms_처리후
100,107,851,-0.032,-0.047,258.33333,291.88189,1.323,27.52222,-0.11103,-0.17895,225.0,254.21971,1.14175,26.64815,0.05334,0.0887,,,1.30418,33.47063,-0.032,-0.07903,0.08534,-0.047,-0.13195,0.1357,258.33333,-33.33333,,291.88189,-37.66218,,1.323,-0.18125,-0.01882,27.52222,-0.87408,5.94841
100,107,1149,-0.039,-0.029,194.44444,213.7168,1.446,31.94444,-0.04139,-0.09038,247.22222,271.72564,1.40237,33.95037,0.00019,0.01512,494.44444,543.45128,1.358,36.49176,-0.039,-0.00239,0.03919,-0.029,-0.06138,0.04412,194.44444,52.77778,300.0,213.7168,58.00885,329.73449,1.446,-0.04363,-0.088,31.94444,2.00593,4.54731
100,107,1450,-0.00733,-0.01233,158.33333,173.15712,1.38767,30.01574,0.06202,0.06333,180.55556,197.45988,1.41941,31.70085,0.05782,0.08252,455.55556,498.20645,1.41371,38.60272,-0.00733,0.06936,0.06516,-0.01233,0.07567,0.09485,158.33333,22.22222,297.22222,173.15712,24.30275,325.04933,1.38767,0.03175,0.02605,30.01574,1.6851,8.58698
100,107,1741,-0.05167,-0.05667,127.77778,142.1216,1.27333,28.5463,-0.08571,-0.02972,180.55556,200.824,1.29897,29.75856,-0.0109,0.02032,522.22222,580.8448,1.52241,40.62006,-0.05167,-0.03405,0.04077,-0.05667,0.02694,0.07699,127.77778,52.77778,394.44444,142.1216,58.7024,438.7232,1.27333,0.02564,0.24907,28.5463,1.21226,12.07376
100,107,2042,0.03967,0.03467,144.44444,157.9679,1.44967,33.42963,0.06623,0.06313,161.11111,176.19497,1.4222,31.28073,-0.00079,-0.00328,,,1.40739,38.63873,0.03967,0.02656,-0.04046,0.03467,0.02847,-0.03795,144.44444,16.66667,,157.9679,18.22707,,1.44967,-0.02747,-0.04227,33.42963,-2.1489,5.2091
100,107,2333,-0.062,-0.067,213.88889,237.8992,1.438,29.71389,-0.01669,-0.01713,208.33333,231.72,1.44491,29.35631,0.0267,0.04194,477.77778,531.4112,1.41169,35.5257,-0.062,0.04531,0.0887,-0.067,0.04987,0.10894,213.88889,-5.55556,263.88889,237.8992,-6.1792,293.512,1.438,0.00691,-0.02631,29.71389,-0.35758,5.81181
100,107,2612,-0.03433,-0.04933,222.22222,252.42748,1.35567,27.43241,0.03795,0.03608,152.77778,173.54389,1.31403,28.10686,0.07691,0.10325,366.66667,416.50535,1.4622,35.32066,-0.03433,0.07229,0.11124,-0.04933,0.08541,0.15259,222.22222,-69.44444,144.44444,252.42748,-78.88359,164.07786,1.35567,-0.04164,0.10653,27.43241,0.67445,7.88825
100,107,2885,-0.03433,-0.03933,247.22222,283.8948,1.30067,26.68241,0.11969,0.13422,213.88889,245.61685,1.31418,28.09876,0.06935,0.08744,408.33333,468.90489,1.33266,33.54678,-0.03433,0.15403,0.10368,-0.03933,0.17356,0.12677,247.22222,-33.33333,161.11111,283.8948,-38.27795,185.01009,1.30067,0.01351,0.03199,26.68241,1.41635,6.86438
100,107,3173,-0.03133,-0.03633,,,1.49367,36.16204,-0.01894,-0.01565,,,1.46718,36.02063,0.04497,0.08019,,,1.54734,41.76855,-0.03133,0.0124,0.0763,-0.03633,0.02068,0.11653,,,,,,,1.49367,-0.02649,0.05367,36.16204,-0.14141,5.60651
100,108,180,-0.028,-0.038,202.77778,,1.432,34.31944,-0.02923,-0.03774,169.44444,,1.46921,35.36719,-0.00256,0.02056,425.0,,1.59299,39.09849,-0.028,-0.00123,0.02544,-0.038,0.00026,0.05856,202.77778,-33.33333,222.22222,,,,1.432,0.03721,0.16099,34.31944,1.04774,4.77904
100,108,478,-0.001,-0.031,244.44444,268.67255,1.294,28.47222,-0.12292,-0.15379,183.33333,201.50441,1.26401,31.69101,0.01387,0.03073,533.33333,586.19464,1.46873,37.7648,-0.001,-0.12192,0.01487,-0.031,-0.12279,0.06173,244.44444,-61.11111,288.88889,268.67255,-67.16814,317.5221,1.294,-0.02999,0.17473,28.47222,3.21878,9.29258
100,108,764,-0.04033,-0.03533,244.44444,274.25112,1.35967,28.42778,0.02323,0.05388,177.77778,199.45536,1.33567,29.45055,-0.0043,0.01084,427.77778,479.93945,1.36765,34.30091,-0.04033,0.06356,0.03603,-0.03533,0.08921,0.04617,244.44444,-66.66667,183.33333,274.25112,-74.79576,205.68834,1.35967,-0.024,0.00798,28.42778,1.02277,5.87314
100,108,1060,-0.02133,-0.02633,191.66667,211.3742,1.44867,31.46759,-0.06291,-0.0353,391.66667,431.93859,1.46452,32.49843,0.04977,0.07651,508.33333,560.60115,1.52607,36.13689,-0.02133,-0.04158,0.0711,-0.02633,-0.00897,0.10284,191.66667,200.0,316.66667,211.3742,220.56439,349.22695,1.44867,0.01585,0.07741,31.46759,1.03084,4.6693
100,108,1350,-0.04533,-0.07033,163.88889,182.60042,1.30967,26.53056,-0.14283,-0.07033,186.11111,207.35979,1.26615,28.90354,0.08052,0.10326,441.66667,492.09265,1.47509,33.87984,-0.04533,-0.09749,0.12585,-0.07033,0.0,0.17359,163.88889,22.22222,277.77778,182.60042,24.75938,309.49223,1.30967,-0.04352,0.16542,26.53056,2.37299,7.34929
100,108,1634,-0.048,-0.048,130.55556,146.98988,1.272,26.59167,-0.02983,-0.05941,141.66667,159.49966,1.24415,28.2201,0.05649,0.08682,358.33333,403.44031,1.44269,35.45865,-0.048,0.01817,0.10449,-0.048,-0.01141,0.13482,130.55556,11.11111,227.77778,146.98988,12.50978,256.45043,1.272,-0.02785,0.17069,26.59167,1.62844,8.86698
100,108,1931,-0.02533,-0.02533,219.44444,241.60038,1.37967,29.23333,-0.22425,-0.21019,408.33333,449.5602,1.30868,31.50784,-0.03748,-0.0135,447.22222,492.37546,1.23452,35.38194,-0.02533,-0.19891,-0.01215,-0.02533,-0.18486,0.01183,219.44444,188.88889,227.77778,241.60038,207.95982,250.77508,1.37967,-0.07099,-0.14515,29.23333,2.27451,6.14861
100,108,2240,-0.01667,-0.01667,275.0,296.82789,1.41333,28.9213,0.10039,0.10835,258.33333,278.83832,1.49587,37.68799,0.01472,0.0518,,,1.44879,37.05349,-0.01667,0.11705,0.03139,-0.01667,0.12501,0.06847,275.0,-16.66667,,296.82789,-17.98957,,1.41333,0.08253,0.03546,28.9213,8.76669,8.13219
100,108,2545,0.00233,-0.01767,172.22222,187.10721,1.43733,40.41574,0.03375,-0.00316,244.44444,265.57152,1.44207,40.94605,0.04504,0.07581,505.55556,549.25019,1.69754,42.70736,0.00233,0.03141,0.04271,-0.01767,0.0145,0.09348,172.22222,72.22222,333.33333,187.10721,78.46431,362.14298,1.43733,0.00473,0.2602,40.41574,0.53031,2.29162
100,108,2841,-0.05833,-0.06833,158.33333,174.61347,1.25667,26.38426,-0.06888,-0.1306,161.11111,177.67687,1.28762,28.12865,0.02988,0.02921,461.11111,508.52345,1.52724,38.5007,-0.05833,-0.01054,0.08821,-0.06833,-0.06226,0.09754,158.33333,2.77778,302.77778,174.61347,3.06339,333.90997,1.25667,0.03095,0.27057,26.38426,1.74439,12.11644
100,108,3124,-0.03633,-0.03633,202.77778,228.70644,1.39367,28.63519,-0.1457,-0.15125,225.0,253.77016,1.38119,30.75985,0.03266,0.0607,491.66667,554.53479,1.57185,38.98548,-0.03633,-0.10937,0.06899,-0.03633,-0.11491,0.09704,202.77778,22.22222,288.88889,228.70644,25.06372,325.82835,1.39367,-0.01248,0.17819,28.63519,2.12466,10.35029
100,108,3404,-0.05567,-0.04067,,,1.39933,30.49815,-0.15641,-0.11005,,,1.37196,34.46423,0.01351,0.02325,,,1.41246,33.16874,-0.05567,-0.10074,0.06918,-0.04067,-0.06938,0.06391,,,,,,,1.39933,-0.02738,0.01313,30.49815,3.96608,2.6706
100,109,381,-0.03233,-0.05233,247.22222,,1.26267,26.99444,-0.22251,-0.26506,427.77778,,1.15223,31.27659,-0.00171,0.00727,388.88889,,1.31243,36.80244,-0.03233,-0.19018,0.03062,-0.05233,-0.21273,0.05961,247.22222,180.55556,141.66667,,,,1.26267,-0.11044,0.04977,26.99444,4.28215,9.80799
100,109,677,-0.01167,-0.03667,138.88889,153.16971,1.41833,30.18981,0.03082,0.01829,172.22222,189.93044,1.38816,30.98812,0.00733,0.04433,455.55556,502.39666,1.34191,37.31005,-0.01167,0.04249,0.019,-0.03667,0.05495,0.08099,138.88889,33.33333,316.66667,153.16971,36.76073,349.22695,1.41833,-0.03018,-0.07642,30.18981,0.79831,7.12023
100,109,978,-0.02933,-0.03933,319.44444,349.35209,1.42067,30.93241,-0.09685,-0.16702,388.88889,425.29819,1.24394,35.0286,-0.00831,0.03319,408.33333,446.5631,1.53424,40.82497,-0.02933,-0.06751,0.02102,-0.03933,-0.12768,0.07253,319.44444,69.44444,88.88889,349.35209,75.94611,97.21102,1.42067,-0.17672,0.11358,30.93241,4.0962,9.89257
100,109,1274,-0.06433,-0.04933,247.22222,272.64209,1.33067,30.75556,0.11656,0.06628,,,1.34536,42.98356,0.00201,0.00584,472.22222,520.77702,1.3315,36.47994,-0.06433,0.18089,0.06635,-0.04933,0.11562,0.05517,247.22222,,225.0,272.64209,,248.13493,1.33067,0.01469,0.00084,30.75556,12.228,5.72439
100,109,1557,-0.05633,-0.04133,244.44444,275.70091,1.27367,26.9537,0.02635,0.22542,380.55556,429.21619,1.23409,28.54236,0.03514,0.05413,452.77778,510.67328,1.28199,32.86375,-0.05633,0.08269,0.09147,-0.04133,0.26675,0.09546,244.44444,136.11111,208.33333,275.70091,153.51528,234.97237,1.27367,-0.03958,0.00832,26.9537,1.58866,5.91004
100,109,1844,-0.06833,-0.06333,180.55556,202.21863,1.42167,29.62037,-0.35752,-0.23394,188.88889,211.55179,1.36944,35.40901,0.04086,0.05779,466.66667,522.65738,1.41642,37.52485,-0.06833,-0.28919,0.10919,-0.06333,-0.17061,0.12112,180.55556,8.33333,286.11111,202.21863,9.33317,320.43875,1.42167,-0.05223,-0.00525,29.62037,5.78864,7.90448
100,109,2120,-0.066,-0.056,197.22222,225.24365,1.364,29.29444,-0.15787,-0.14407,147.22222,168.13963,1.1815,35.79987,0.06865,0.07026,483.33333,552.00557,1.23171,31.6865,-0.066,-0.09187,0.13465,-0.056,-0.08807,0.12626,197.22222,-50.0,286.11111,225.24365,-57.10402,326.76192,1.364,-0.1825,-0.13229,29.29444,6.50543,2.39205
100,109,2401,-0.04633,-0.04633,200.0,226.3748,1.29367,27.6287,-0.31227,-0.29036,375.0,424.45276,1.26007,32.90389,0.05201,0.07577,400.0,452.74961,1.32376,32.48491,-0.04633,-0.26593,0.09835,-0.04633,-0.24402,0.1221,200.0,175.0,200.0,226.3748,198.07795,226.3748,1.29367,-0.03359,0.0301,27.6287,5.27519,4.85621
100,109,2696,-0.046,-0.071,161.11111,177.97776,1.269,30.4,0.47042,0.48223,197.22222,217.86933,1.39294,32.68861,-0.01972,-0.01057,508.33333,561.55052,1.23248,33.80416,-0.046,0.51642,0.02628,-0.071,0.55323,0.06043,161.11111,36.11111,347.22222,177.97776,39.89157,383.57276,1.269,0.12394,-0.03652,30.4,2.28861,3.40416
100,109,3002,-0.01233,-0.00233,175.0,189.81415,1.46267,34.54907,-0.18401,-0.19394,419.44444,454.95138,1.41028,36.5988,0.02385,0.04335,,,1.42183,38.41082,-0.01233,-0.17168,0.03618,-0.00233,-0.19161,0.04568,175.0,244.44444,,189.81415,265.13723,,1.46267,-0.05239,-0.04083,34.54907,2.04973,3.86175
100,109,3297,-0.05167,-0.04167,,,1.36833,29.72222,-0.1978,-0.17576,,,1.29697,34.14366,0.03177,0.07019,,,1.52522,38.4782,-0.05167,-0.14613,0.08344,-0.04167,-0.13409,0.11186,,,,,,,1.36833,-0.07137,0.15689,29.72222,4.42144,8.75597
100,110,268,-0.05533,-0.06033,211.11111,,1.26467,26.29074,-0.11226,-0.09803,138.88889,,1.2244,32.85541,0.05634,0.07467,450.0,,1.49139,38.25322,-0.05533,-0.05693,0.11167,-0.06033,-0.0377,0.13501,211.11111,-72.22222,238.88889,,,,1.26467,-0.04027,0.22672,26.29074,6.56467,11.96248
100,110,553,-0.04433,-0.03933,200.0,224.78059,1.44067,33.05741,-0.01357,-0.00608,269.44444,302.82941,1.40656,33.04867,0.08249,0.10476,469.44444,527.61001,1.45206,38.36066,-0.04433,0.03076,0.12683,-0.03933,0.03325,0.1441,200.0,69.44444,269.44444,224.78059,78.04882,302.82941,1.44067,-0.03411,0.01139,33.05741,-0.00874,5.30325
100,110,846,-0.041,-0.031,188.88889,209.37453,1.414,28.46944,-0.00795,0.00196,183.33333,203.21646,1.39524,27.94909,0.05045,0.07034,450.0,498.80403,1.51489,38.44402,-0.041,0.03305,0.09145,-0.031,0.03296,0.10134,188.88889,-5.55556,261.11111,209.37453,-6.15807,289.4295,1.414,-0.01876,0.10089,28.46944,-0.52035,9.97458
100,110,1134,-0.02,-0.055,138.88889,155.2825,1.33,29.79167,-0.00084,-0.09952,436.11111,487.58705,1.35442,29.6657,0.04808,0.04081,455.55556,509.32659,1.42068,33.57798,-0.02,0.01916,0.06808,-0.055,-0.04452,0.09581,138.88889,297.22222,316.66667,155.2825,332.30455,354.0441,1.33,0.02442,0.09068,29.79167,-0.12596,3.78631
100,110,1336,-0.005,0.02,191.66667,255.87164,1.31,26.81944,0.03556,0.1623,286.11111,381.95332,1.32274,29.69651,-0.0702,-0.04238,405.55556,541.40956,1.18129,30.1563,-0.005,0.04056,-0.0652,0.02,0.1423,-0.06238,191.66667,94.44444,213.88889,255.87164,126.08168,285.53792,1.31,0.01274,-0.12871,26.81944,2.87707,3.33685
100,110,1705,-0.02667,-0.03667,238.88889,235.95763,1.44833,31.65741,-0.07402,-0.06259,150.0,148.15944,1.4078,33.77957,-0.04147,-0.00209,502.77778,496.60849,1.45464,41.17181,-0.02667,-0.04736,-0.0148,-0.03667,-0.02592,0.03458,238.88889,-88.88889,263.88889,235.95763,-87.79819,260.65087,1.44833,-0.04053,0.00631,31.65741,2.12217,9.51441
100,110,2008,-0.03967,-0.01467,144.44444,157.44569,1.38533,29.83611,-0.17437,-0.13271,244.44444,266.44655,1.37744,30.26001,0.01682,0.04654,,,1.42436,38.27697,-0.03967,-0.1347,0.05649,-0.01467,-0.11805,0.06121,144.44444,100.0,,157.44569,109.00086,,1.38533,-0.00789,0.03902,29.83611,0.4239,8.44085
100,110,2294,-0.067,-0.087,130.55556,146.47503,1.273,27.48611,-0.12102,0.00893,172.22222,193.22238,1.28606,26.76736,-0.00622,0.01786,486.11111,545.38574,1.35976,35.42943,-0.067,-0.05402,0.06078,-0.087,0.09593,0.10486,130.55556,41.66667,355.55556,146.47503,46.74735,398.91072,1.273,0.01306,0.08676,27.48611,-0.71875,7.94332
100,110,2569,-0.04167,-0.05167,197.22222,225.65281,1.34333,28.75926,-0.03858,-0.02136,208.33333,238.36565,1.29911,28.69093,0.04675,0.06002,483.33333,553.0083,1.38985,33.17262,-0.04167,0.00309,0.08842,-0.05167,0.0303,0.11169,197.22222,11.11111,286.11111,225.65281,12.71283,327.35549,1.34333,-0.04423,0.04651,28.75926,-0.06833,4.41336
100,110,2854,-0.02433,0.00067,152.77778,171.7074,1.49567,33.15741,0.03199,0.02728,141.66667,159.21959,1.55336,35.65698,0.09689,0.12424,458.33333,515.1222,1.47742,37.69752,-0.02433,0.05633,0.12123,0.00067,0.02661,0.12358,152.77778,-11.11111,305.55556,171.7074,-12.48781,343.4148,1.49567,0.05769,-0.01825,33.15741,2.49957,4.54011
100,110,3139,-0.02733,-0.05733,163.88889,184.19521,1.36767,30.66019,-0.01151,-0.04143,433.33333,487.02462,1.40299,30.52419,0.0481,0.07847,480.55556,540.09782,1.57302,43.37255,-0.02733,0.01582,0.07543,-0.05733,0.0159,0.1358,163.88889,269.44444,316.66667,184.19521,302.82941,355.90261,1.36767,0.03532,0.20535,30.66019,-0.13599,12.71236
100,110,3436,-0.06533,-0.05533,,,1.40967,36.58056,-0.09903,-0.07636,,,1.39234,37.02841,0.07749,0.09302,,,1.52857,39.61255,-0.06533,-0.0337,0.14282,-0.05533,-0.02103,0.14835,,,,,,,1.40967,-0.01733,0.11891,36.58056,0.44786,3.03199
100,111,424,-0.05267,-0.05267,163.88889,,1.44233,32.14444,0.00329,0.00384,263.88889,,1.47058,32.53246,0.02506,0.04637,450.0,,1.52365,42.84749,-0.05267,0.05595,0.07772,-0.05267,0.0565,0.09904,163.88889,100.0,286.11111,,,,1.44233,0.02825,0.08132,32.14444,0.38802,10.70304
100,111,723,0.01967,0.01967,161.11111,176.78326,1.47467,39.97963,-0.00209,0.01298,447.22222,490.72596,1.46409,39.7929,0.02557,0.04054,,,1.74821,44.17015,0.01967,-0.02176,0.0059,0.01967,-0.00669,0.02087,161.11111,286.11111,,176.78326,313.94269,,1.47467,-0.01058,0.27355,39.97963,-0.18673,4.19052
100,111,999,-0.06633,-0.07633,144.44444,164.96718,1.26367,27.11574,-0.30003,-0.37243,294.44444,336.27925,1.08276,34.53812,-0.02057,0.01315,466.66667,532.97089,1.50276,37.16242,-0.06633,-0.23369,0.04576,-0.07633,-0.2961,0.08948,144.44444,150.0,322.22222,164.96718,171.31207,368.00371,1.26367,-0.18091,0.23909,27.11574,7.42238,10.04667
100,111,1278,0.02,0.025,155.55556,176.69924,1.39,26.95833,0.11446,0.13629,205.55556,233.49542,1.37279,28.4547,0.02801,0.04187,463.88889,526.94237,1.49591,37.31259,0.02,0.09446,0.00801,0.025,0.11129,0.01687,155.55556,50.0,308.33333,176.69924,56.79618,350.24313,1.39,-0.01721,0.10591,26.95833,1.49636,10.35426
100,111,1564,-0.04867,-0.03367,194.44444,218.1543,1.44633,29.97778,-0.055,-0.11273,475.0,532.91978,1.8588,55.06132,0.07677,0.09025,477.77778,536.03627,1.51999,40.60343,-0.04867,-0.00633,0.12543,-0.03367,-0.07906,0.12391,194.44444,280.55556,283.33333,218.1543,314.76549,317.88198,1.44633,0.41247,0.07366,29.97778,25.08354,10.62565
100,111,1853,-0.04067,-0.03567,194.44444,217.01906,1.46433,34.22685,0.08817,0.06087,338.88889,378.23321,1.51646,35.91229,0.05241,0.06984,466.66667,520.84573,1.56976,41.52084,-0.04067,0.12884,0.09308,-0.03567,0.09654,0.10551,194.44444,144.44444,272.22222,217.01906,161.21416,303.82668,1.46433,0.05212,0.10542,34.22685,1.68544,7.29399
100,111,2159,-0.03,-0.035,222.22222,241.03384,1.38,36.40278,-0.01975,-0.02005,155.55556,168.72369,1.34712,36.46436,0.07507,0.11592,522.22222,566.42953,1.5624,41.07199,-0.03,0.01025,0.10507,-0.035,0.01495,0.15092,222.22222,-66.66667,300.0,241.03384,-72.31015,325.39569,1.38,-0.03288,0.1824,36.40278,0.06159,4.66921
100,111,2461,0.00033,-0.00967,155.55556,169.83739,1.36533,28.42315,-0.28839,-0.36446,272.22222,297.21543,1.29315,36.96526,-0.01498,0.01348,455.55556,497.38093,1.53156,43.56258,0.00033,-0.28872,-0.01532,-0.00967,-0.35479,0.02315,155.55556,116.66667,300.0,169.83739,127.37804,327.54354,1.36533,-0.07218,0.16622,28.42315,8.54211,15.13943
100,111,2761,-0.03933,-0.04933,141.66667,155.18806,1.48067,32.23796,0.3191,0.03748,177.77778,194.7458,1.37095,34.60686,-0.01301,-0.00546,488.88889,535.55095,1.58117,43.31986,-0.03933,0.35843,0.02633,-0.04933,0.08681,0.04387,141.66667,36.11111,347.22222,155.18806,39.55774,380.36289,1.48067,-0.10972,0.10051,32.23796,2.3689,11.0819
100,111,3046,-0.065,-0.055,163.88889,184.19521,1.42,34.54167,-0.18549,-0.17927,391.66667,440.19533,1.91108,56.51348,-0.02262,-0.02279,494.44444,555.70758,1.74192,50.94994,-0.065,-0.12049,0.04238,-0.055,-0.12427,0.03221,163.88889,227.77778,330.55556,184.19521,256.00012,371.51237,1.42,0.49108,0.32192,34.54167,21.97181,16.40828
100,111,3333,-0.08967,-0.06967,,,1.29533,28.48518,-0.0498,-0.02963,,,1.28756,29.8622,-0.03774,-0.00201,,,1.63189,42.88595,-0.08967,0.03987,0.05193,-0.06967,0.04004,0.06765,,,,,,,1.29533,-0.00777,0.33656,28.48518,1.37701,14.40077
100,112,309,-0.03433,-0.03933,188.88889,,1.43067,31.31111,-0.18209,-0.20952,427.77778,,1.43325,32.94123,0.02265,0.05655,438.88889,,1.41255,38.3557,-0.03433,-0.14775,0.05698,-0.03933,-0.17019,0.09588,188.88889,238.88889,250.0,,,,1.43067,0.00259,-0.01812,31.31111,1.63012,7.04459
100,112,605,-0.03333,-0.01333,152.77778,168.48668,1.39167,32.25926,-0.09597,0.014,302.77778,333.90997,1.36821,34.19979,3e-05,0.02999,,,1.3576,38.14572,-0.03333,-0.06263,0.03336,-0.01333,0.02733,0.04332,152.77778,150.0,,168.48668,165.42329,,1.39167,-0.02346,-0.03406,32.25926,1.94053,5.88646
100,112,901,-0.036,-0.036,161.11111,177.67687,1.294,31.49167,-0.3299,-0.32631,322.22222,355.35373,1.15183,38.26635,-0.03509,-0.00958,452.77778,499.33326,1.28328,36.92379,-0.036,-0.2939,0.00091,-0.036,-0.29031,0.02642,161.11111,161.11111,291.66667,177.67687,177.67687,321.6564,1.294,-0.14217,-0.01072,31.49167,6.77469,5.43212
100,112,1204,-0.02233,-0.01733,166.66667,181.6681,1.34267,29.27407,0.46219,0.36886,191.66667,208.91832,1.43593,34.69316,0.04948,0.08016,,,1.4398,37.20399,-0.02233,0.48453,0.07181,-0.01733,0.3862,0.09749,166.66667,25.0,,181.6681,27.25022,,1.34267,0.09327,0.09713,29.27407,5.41908,7.92991
100,112,1497,-0.043,-0.048,169.44444,187.82127,1.442,31.55833,-0.0224,-0.03682,419.44444,464.93462,1.45907,32.73662,0.00999,0.01327,461.11111,511.12018,1.60351,43.03407,-0.043,0.0206,0.05299,-0.048,0.01118,0.06127,169.44444,250.0,291.66667,187.82127,277.11335,323.29891,1.442,0.01707,0.16151,31.55833,1.17829,11.47573
100,112,1780,-0.05167,-0.05667,144.44444,162.91418,1.32333,27.76852,-0.18266,-0.18481,166.66667,187.9779,1.2678,28.88553,-0.01634,0.00299,438.88889,495.00846,1.50896,41.99644,-0.05167,-0.131,0.03533,-0.05667,-0.12815,0.05965,144.44444,22.22222,294.44444,162.91418,25.06372,332.09428,1.32333,-0.05553,0.18563,27.76852,1.11702,14.22792
100,112,2055,-0.01033,-0.05033,175.0,200.22714,1.28967,27.58426,-0.10446,-0.08524,188.88889,216.11819,1.17913,33.5777,0.034,0.04169,450.0,514.8698,1.37499,35.75527,-0.01033,-0.09412,0.04433,-0.05033,-0.03491,0.09203,175.0,13.88889,275.0,200.22714,15.89104,314.64265,1.28967,-0.11053,0.08532,27.58426,5.99344,8.17101
100,112,2344,-0.03233,-0.01733,188.88889,210.81851,1.43767,37.9963,-0.16493,-0.2097,205.55556,229.42014,1.47653,40.10761,0.07932,0.10785,438.88889,489.84301,1.45658,37.65503,-0.03233,-0.13259,0.11166,-0.01733,-0.19237,0.12519,188.88889,16.66667,250.0,210.81851,18.60163,279.0245,1.43767,0.03887,0.01891,37.9963,2.11131,-0.34127
100,112,2636,-0.03,-0.04,222.22222,246.7444,1.38,31.56944,0.08621,0.34378,188.88889,209.73274,1.36718,30.44835,0.03519,0.05705,511.11111,567.51213,1.44858,37.36903,-0.03,0.11621,0.06519,-0.04,0.38378,0.09705,222.22222,-33.33333,288.88889,246.7444,-37.01166,320.76772,1.38,-0.01282,0.06858,31.56944,-1.1211,5.79958
100,112,2931,-0.04333,-0.05333,200.0,220.93791,1.28667,29.27315,-0.05094,-0.04427,405.55556,448.01298,1.25123,28.71125,0.0186,0.05879,425.0,469.49306,1.45315,40.38225,-0.04333,-0.00761,0.06193,-0.05333,0.00906,0.11212,200.0,205.55556,225.0,220.93791,227.07507,248.55515,1.28667,-0.03544,0.16649,29.27315,-0.5619,11.1091
100,112,3225,-0.044,-0.049,,,1.256,28.85556,-0.16376,-0.21789,,,1.23228,30.63447,-0.02127,-0.00607,,,1.33624,40.63321,-0.044,-0.11976,0.02273,-0.049,-0.16889,0.04293,,,,,,,1.256,-0.02372,0.08024,28.85556,1.77891,11.77765
100,113,206,-0.00967,-0.01467,172.22222,,1.44533,30.85556,-0.05447,-0.09057,372.22222,,1.51431,35.97949,-0.01198,-0.01336,486.11111,,1.6536,42.69658,-0.00967,-0.0448,-0.00232,-0.01467,-0.0759,0.00131,172.22222,200.0,313.88889,,,,1.44533,0.06898,0.20826,30.85556,5.12394,11.84102
100,113,489,-0.00867,-0.01367,161.11111,181.71197,1.32133,31.92593,0.03258,-0.01622,163.88889,184.84493,1.30286,32.35643,0.00169,0.00647,463.88889,523.20514,1.49838,39.8512,-0.00867,0.04124,0.01036,-0.01367,-0.00255,0.02014,161.11111,2.77778,302.77778,181.71197,3.13296,341.49318,1.32133,-0.01847,0.17705,31.92593,0.4305,7.92528
100,113,760,-0.06,-0.07,188.88889,217.70731,1.285,26.97222,-0.09923,-0.0888,450.0,518.65566,1.2663,28.05904,0.06792,0.07881,477.77778,550.67144,1.41292,37.42379,-0.06,-0.03923,0.12792,-0.07,-0.0188,0.14881,188.88889,261.11111,288.88889,217.70731,300.94834,332.96413,1.285,-0.0187,0.12792,26.97222,1.08682,10.45157
100,113,1049,-0.039,-0.039,163.88889,182.91606,1.471,34.71667,0.13319,0.2415,136.11111,151.91334,1.61165,45.12521,0.05487,0.07097,469.44444,523.946,1.50602,40.88209,-0.039,0.17219,0.09387,-0.039,0.2805,0.10997,163.88889,-27.77778,305.55556,182.91606,-31.00272,341.02994,1.471,0.14065,0.03502,34.71667,10.40854,6.16542
100,113,1351,-0.035,-0.05,161.11111,175.90301,1.395,34.19444,-0.06867,-0.10858,258.33333,282.05138,1.39847,36.69799,0.05159,0.08987,477.77778,521.64341,1.49589,41.52461,-0.035,-0.03367,0.08659,-0.05,-0.05858,0.13987,161.11111,97.22222,316.66667,175.90301,106.14837,345.7404,1.395,0.00347,0.10089,34.19444,2.50354,7.33017
100,113,1652,-0.04067,-0.04067,138.88889,151.89221,1.26933,28.23056,0.04801,-0.01729,244.44444,267.33029,1.49767,41.14495,0.02786,0.07304,486.11111,531.62274,1.51183,42.25517,-0.04067,0.08867,0.06853,-0.04067,0.02337,0.1137,138.88889,105.55556,347.22222,151.89221,115.43808,379.73053,1.26933,0.22833,0.2425,28.23056,12.91439,14.02461
100,113,1946,0.031,0.031,144.44444,159.83741,1.366,28.3,0.01926,0.08638,141.66667,156.76361,1.30439,29.77274,-0.00181,0.01299,,,1.39182,41.35445,0.031,-0.01174,-0.03281,0.031,0.05538,-0.01801,144.44444,-2.77778,,159.83741,-3.0738,,1.366,-0.06161,0.02582,28.3,1.47274,13.05445
