기록,분절,박동위치,ST60_mV__x_clean(참값),ST80_mV__x_clean(참값),QT_ms__x_clean(참값),QTc_ms__x_clean(참값),R진폭_mV__x_clean(참값),QRS면적_mVms__x_clean(참값),ST60_mV__x_noisy(처리전),ST80_mV__x_noisy(처리전),QT_ms__x_noisy(처리전),QTc_ms__x_noisy(처리전),R진폭_mV__x_noisy(처리전),QRS면적_mVms__x_noisy(처리전),ST60_mV__B재구성(처리후),ST80_mV__B재구성(처리후),QT_ms__B재구성(처리후),QTc_ms__B재구성(처리후),R진폭_mV__B재구성(처리후),QRS면적_mVms__B재구성(처리후),ST60_mV_참값,ST60_mV_처리전,ST60_mV_처리후,ST80_mV_참값,ST80_mV_처리전,ST80_mV_처리후,QT_ms_참값,QT_ms_처리전,QT_ms_처리후,QTc_ms_참값,QTc_ms_처리전,QTc_ms_처리후,R진폭_mV_참값,R진폭_mV_처리전,R진폭_mV_처리후,QRS면적_mVms_참값,QRS면적_mVms_처리전,QRS면적_mVms_처리후
100,23,2503,-0.01333,-0.00333,155.55556,172.42608,1.21667,26.31944,0.13348,0.0899,169.44444,187.82127,1.24203,28.23357,0.0524,0.05425,,,1.26601,28.59131,-0.01333,0.14681,0.06573,-0.00333,0.09323,0.05758,155.55556,13.88889,,172.42608,15.39519,,1.21667,0.02536,0.04934,26.31944,1.91412,2.27187
100,23,2780,-0.03833,-0.02833,258.33333,294.50442,1.25667,26.90741,-0.13254,-0.1249,158.33333,180.50271,1.23046,31.36433,-0.01476,0.00979,127.77778,145.66885,1.25202,25.25946,-0.03833,-0.09421,0.02358,-0.02833,-0.09657,0.03813,258.33333,-100.0,-130.55556,294.50442,-114.00171,-148.83557,1.25667,-0.0262,-0.00465,26.90741,4.45693,-1.64795
100,23,3070,-0.013,-0.013,216.66667,241.40394,1.262,27.29722,0.08339,0.02958,175.0,194.98011,1.18351,30.60351,0.01886,0.03494,277.77778,309.49223,1.24624,25.85673,-0.013,0.09639,0.03186,-0.013,0.04258,0.04794,216.66667,-41.66667,61.11111,241.40394,-46.42383,68.08829,1.262,-0.07849,-0.01576,27.29722,3.30629,-1.44049
100,23,3372,-0.03733,-0.01233,,,1.18767,25.73056,-0.45534,-0.44386,,,0.93967,37.07939,-0.05227,-0.0454,,,1.16636,26.75183,-0.03733,-0.41801,-0.01493,-0.01233,-0.43153,-0.03307,,,,,,,1.18767,-0.24799,-0.0213,25.73056,11.34883,1.02128
100,24,380,0.005,0.01,277.77778,,1.32,28.77778,0.03723,0.09905,166.66667,,1.37431,29.3728,0.00026,0.03414,272.22222,,1.26475,26.21087,0.005,0.03223,-0.00474,0.01,0.08905,0.02414,277.77778,-111.11111,-5.55556,,,,1.32,0.05431,-0.05525,28.77778,0.59502,-2.56691
100,24,679,-0.05733,-0.03733,175.0,192.0232,1.45767,38.05093,-0.13961,-0.00277,380.55556,417.57426,1.48095,39.60629,-0.002,0.02127,191.66667,210.31112,1.55172,34.94017,-0.05733,-0.08228,0.05534,-0.03733,0.03456,0.0586,175.0,205.55556,16.66667,192.0232,225.55106,18.28792,1.45767,0.02329,0.09406,38.05093,1.55537,-3.11076
100,24,964,-0.03633,-0.04133,186.11111,209.17083,1.19367,26.17685,-0.13326,-0.23004,125.0,140.48787,1.26288,26.95766,-0.05646,-0.02968,244.44444,274.73184,1.28301,26.54583,-0.03633,-0.09692,-0.02012,-0.04133,-0.1887,0.01165,186.11111,-61.11111,58.33333,209.17083,-68.68296,65.56101,1.19367,0.06921,0.08935,26.17685,0.78081,0.36898
100,24,1252,-0.026,-0.031,172.22222,192.5503,1.274,26.96389,-0.02667,-0.12504,297.22222,332.30455,1.29105,27.98961,-0.00904,0.01537,325.0,363.36105,1.28056,28.01141,-0.026,-0.00067,0.01696,-0.031,-0.09404,0.04637,172.22222,125.0,152.77778,192.5503,139.75425,170.81075,1.274,0.01705,0.00656,26.96389,1.02572,1.04752
100,24,1541,-0.02433,-0.01933,163.88889,182.91606,1.30567,28.51574,0.08268,-0.03685,155.55556,173.61524,1.35804,29.07015,0.01904,0.03954,380.55556,424.73729,1.34759,29.03297,-0.02433,0.10701,0.04337,-0.01933,-0.01752,0.05888,163.88889,-8.33333,216.66667,182.91606,-9.30082,241.82123,1.30567,0.05237,0.04193,28.51574,0.55441,0.51723
100,24,1832,-0.029,-0.024,158.33333,176.1072,1.241,27.14167,-0.03308,-0.08931,155.55556,173.0176,1.2116,27.82263,0.04919,0.05517,350.0,389.2896,1.30777,29.44558,-0.029,-0.00408,0.07819,-0.024,-0.06531,0.07917,158.33333,-2.77778,191.66667,176.1072,-3.0896,213.1824,1.241,-0.0294,0.06677,27.14167,0.68096,2.30392
100,24,2130,-0.04,-0.035,133.33333,146.54866,1.195,27.84722,-0.07124,-0.11971,161.11111,177.07963,1.21073,29.04672,0.04992,0.05186,177.77778,195.39821,1.28523,29.13352,-0.04,-0.03124,0.08992,-0.035,-0.08471,0.08686,133.33333,27.77778,44.44444,146.54866,30.53097,48.84955,1.195,0.01573,0.09023,27.84722,1.1995,1.2863
100,24,2434,0.004,0.004,294.44444,320.41868,1.284,27.10833,0.0643,0.1705,175.0,190.43752,1.27146,28.36367,-0.01247,0.00277,338.88889,368.78376,1.22008,25.80191,0.004,0.0603,-0.01647,0.004,0.1665,-0.00123,294.44444,-119.44444,44.44444,320.41868,-129.98116,48.36508,1.284,-0.01254,-0.06392,27.10833,1.25534,-1.30642
100,24,2736,-0.01867,-0.02367,241.66667,263.85452,1.33133,32.72222,0.03505,-0.05513,236.11111,257.78889,1.46504,38.66593,-0.0009,0.03301,344.44444,376.0685,1.49881,32.02198,-0.01867,0.05371,0.01777,-0.02367,-0.03146,0.05667,241.66667,-5.55556,102.77778,263.85452,-6.06562,112.21399,1.33133,0.1337,0.16748,32.72222,5.94371,-0.70024
100,24,3021,-0.049,-0.039,172.22222,193.56107,1.191,24.48889,-0.19121,-0.1947,219.44444,246.63426,1.17005,24.55691,0.0261,0.04951,177.77778,199.80497,1.22179,25.80266,-0.049,-0.14221,0.0751,-0.039,-0.1557,0.08851,172.22222,47.22222,5.55556,193.56107,53.0732,6.24391,1.191,-0.02095,0.03079,24.48889,0.06802,1.31377
100,24,3304,-0.013,-0.008,,,1.262,25.01944,0.30856,0.01641,,,1.27512,29.14413,-0.00864,0.00465,,,1.25586,26.27371,-0.013,0.32156,0.00436,-0.008,0.02441,0.01265,,,,,,,1.262,0.01312,-0.00614,25.01944,4.12468,1.25427
100,25,286,-0.02967,-0.03467,188.88889,,1.21033,26.69537,-0.16069,-0.17309,266.66667,,1.1428,29.96762,-0.0,0.01505,275.0,,1.25142,24.81246,-0.02967,-0.13103,0.02966,-0.03467,-0.13842,0.04972,188.88889,77.77778,86.11111,,,,1.21033,-0.06753,0.04108,26.69537,3.27225,-1.88292
100,25,590,-0.044,-0.034,130.55556,142.07243,1.201,26.38056,-0.11124,-0.06323,130.55556,142.07243,1.14585,28.26313,0.00633,0.02942,183.33333,199.50597,1.24143,24.73419,-0.044,-0.06724,0.05033,-0.034,-0.02923,0.06342,130.55556,0.0,52.77778,142.07243,0.0,57.43354,1.201,-0.05515,0.04043,26.38056,1.88257,-1.64637
100,25,885,-0.011,0.004,144.44444,159.56627,1.269,27.21389,-0.00915,-0.03498,147.22222,162.63485,1.22627,28.39426,0.03792,0.04947,294.44444,325.2697,1.29731,27.21043,-0.011,0.00185,0.04892,0.004,-0.03898,0.04547,144.44444,2.77778,150.0,159.56627,3.06858,165.70343,1.269,-0.04273,0.02831,27.21389,1.18037,-0.00345
100,25,1190,-0.02433,0.00067,213.88889,232.37508,1.29567,27.3537,-0.09373,-0.03393,144.44444,156.92863,1.28444,30.9274,-0.02806,0.0026,286.11111,310.83939,1.34435,26.68981,-0.02433,-0.06939,-0.00373,0.00067,-0.0346,0.00193,213.88889,-69.44444,72.22222,232.37508,-75.44646,78.46431,1.29567,-0.01123,0.04868,27.3537,3.5737,-0.66389
100,25,1482,0.00633,-0.00367,177.77778,197.39552,1.22633,28.50741,0.22417,0.0963,127.77778,141.87803,1.26314,31.73545,0.02594,0.05273,400.0,444.13993,1.37074,29.0182,0.00633,0.21783,0.0196,-0.00367,0.09996,0.05639,177.77778,-50.0,222.22222,197.39552,-55.51749,246.7444,1.22633,0.03681,0.14441,28.50741,3.22805,0.51079
100,25,1761,-0.024,-0.009,172.22222,195.6313,1.211,24.96111,-0.07856,-0.05824,391.66667,444.90344,1.19508,26.2018,-0.04751,-0.03136,252.77778,287.13626,1.2199,24.56137,-0.024,-0.05456,-0.02351,-0.009,-0.04924,-0.02236,172.22222,219.44444,80.55556,195.6313,249.27214,91.50496,1.211,-0.01592,0.0089,24.96111,1.24069,-0.39975
100,25,2047,-0.02867,-0.02367,233.33333,261.78516,1.37133,33.04537,-0.15755,-0.10922,180.55556,202.57185,1.33382,34.44747,-0.02884,-0.01174,250.0,280.4841,1.48357,32.41786,-0.02867,-0.12888,-0.00017,-0.02367,-0.08555,0.01192,233.33333,-52.77778,16.66667,261.78516,-59.21331,18.69894,1.37133,-0.03751,0.11224,33.04537,1.4021,-0.62751
100,25,2338,0.001,-0.009,158.33333,176.1072,1.281,26.67222,-0.01429,0.00947,147.22222,163.7488,1.27422,27.55554,-0.00544,0.00647,300.0,333.6768,1.32005,29.1899,0.001,-0.01529,-0.00644,-0.009,0.01847,0.01547,158.33333,-11.11111,141.66667,176.1072,-12.3584,157.5696,1.281,-0.00678,0.03905,26.67222,0.88332,2.51768
100,25,2633,-0.049,-0.039,125.0,138.08619,1.201,30.12778,-0.1658,-0.15492,155.55556,171.8406,1.13565,32.54926,0.02359,0.03908,350.0,386.64134,1.3813,29.87047,-0.049,-0.1168,0.07259,-0.039,-0.11592,0.07808,125.0,30.55556,225.0,138.08619,33.7544,248.55515,1.201,-0.06535,0.1803,30.12778,2.42148,-0.25731
100,25,2945,-0.01867,-0.03367,141.66667,152.17441,1.22133,26.86481,0.15169,0.09974,261.11111,280.47833,1.41228,36.20239,0.00747,0.01862,277.77778,298.3812,1.33304,30.18768,-0.01867,0.17036,0.02614,-0.03367,0.13341,0.05229,141.66667,119.44444,136.11111,152.17441,128.30391,146.20679,1.22133,0.19094,0.1117,26.86481,9.33757,3.32286
100,25,3246,-0.034,-0.029,,,1.281,27.275,0.05403,0.05747,,,1.30209,26.64318,0.0316,0.0538,,,1.27842,25.71528,-0.034,0.08803,0.0656,-0.029,0.08647,0.0828,,,,,,,1.281,0.02109,-0.00258,27.275,-0.63182,-1.55972
100,26,224,-0.02533,-0.02033,222.22222,,1.15967,25.35648,-0.10434,-0.10663,152.77778,,1.16208,26.49219,-0.04406,-0.03697,338.88889,,1.17921,23.69617,-0.02533,-0.07901,-0.01873,-0.02033,-0.0863,-0.01663,222.22222,-69.44444,116.66667,,,,1.15967,0.00242,0.01954,25.35648,1.1357,-1.66031
100,26,503,-0.014,-0.034,141.66667,160.92252,1.236,25.18333,-0.02219,0.006,180.55556,205.09733,1.19685,26.5993,0.02605,0.05039,200.0,227.18473,1.28384,25.95546,-0.014,-0.00819,0.04005,-0.034,0.04,0.08439,141.66667,38.88889,58.33333,160.92252,44.17481,66.26221,1.236,-0.03915,0.04784,25.18333,1.41597,0.77212
100,26,796,0.019,0.009,166.66667,184.74223,1.484,38.81111,-0.04228,-0.06323,152.77778,169.34705,1.53487,40.05473,-0.03792,-0.03318,,,1.57525,38.48215,0.019,-0.06128,-0.05692,0.009,-0.07223,-0.04218,166.66667,-13.88889,,184.74223,-15.39519,,1.484,0.05087,0.09125,38.81111,1.24361,-0.32896
100,26,1093,-0.031,-0.021,183.33333,201.84336,1.224,25.86389,0.01839,0.06073,219.44444,241.60038,1.23975,25.81495,-0.00138,0.0205,258.33333,284.41564,1.34707,27.81782,-0.031,0.04939,0.02962,-0.021,0.08173,0.0415,183.33333,36.11111,75.0,201.84336,39.75702,82.57228,1.224,0.01575,0.12307,25.86389,-0.04894,1.95393
100,26,1396,-0.044,-0.049,277.77778,302.78017,1.266,33.09722,0.01435,0.01648,116.66667,127.16767,1.28395,33.10611,0.00202,0.01817,202.77778,221.02953,1.45366,30.90378,-0.044,0.05835,0.04602,-0.049,0.06548,0.06717,277.77778,-161.11111,-75.0,302.78017,-175.6125,-81.75065,1.266,0.01795,0.18766,33.09722,0.00888,-2.19344
100,26,1699,-0.038,-0.028,191.66667,208.91832,1.212,26.95,-0.12774,-0.0841,188.88889,205.89052,1.17671,29.2617,-0.02543,-0.003,336.11111,366.36401,1.29998,26.92564,-0.038,-0.08974,0.01257,-0.028,-0.0561,0.025,191.66667,-2.77778,144.44444,208.91832,-3.0278,157.44569,1.212,-0.03529,0.08798,26.95,2.3117,-0.02436
100,26,2007,-0.03967,-0.02467,130.55556,141.14687,1.30533,27.98519,0.00783,0.11603,177.77778,192.19999,1.364,29.97933,0.02633,0.04303,280.55556,303.31561,1.31409,25.41546,-0.03967,0.0475,0.066,-0.02467,0.1407,0.0677,130.55556,47.22222,150.0,141.14687,51.05312,162.16874,1.30533,0.05867,0.00875,27.98519,1.99415,-2.56972
100,26,2293,-0.02367,-0.01867,177.77778,199.45536,1.22133,24.73889,-0.1728,-0.19687,119.44444,134.00907,1.13138,28.82765,-0.0096,0.00912,272.22222,305.41602,1.16786,23.39941,-0.02367,-0.14914,0.01407,-0.01867,-0.1782,0.02779,177.77778,-58.33333,94.44444,199.45536,-65.44629,105.96066,1.22133,-0.08995,-0.05348,24.73889,4.08876,-1.33948
100,26,2571,-0.04367,-0.05867,147.22222,167.53372,1.16133,24.95463,-0.0381,-0.05992,269.44444,306.61831,1.15979,24.93806,-0.01376,0.00893,322.22222,366.67757,1.15774,23.08228,-0.04367,0.00556,0.0299,-0.05867,-0.00125,0.0676,147.22222,122.22222,175.0,167.53372,139.08459,199.14385,1.16133,-0.00154,-0.0036,24.95463,-0.01657,-1.87235
100,26,2851,0.00433,-0.00567,216.66667,245.67691,1.22933,24.98704,0.04382,0.03455,416.66667,472.45559,1.25272,25.58213,-0.03491,-0.01478,,,1.27077,26.19579,0.00433,0.03949,-0.03925,-0.00567,0.04022,-0.00911,216.66667,200.0,,245.67691,226.77868,,1.22933,0.02339,0.04143,24.98704,0.5951,1.20875
100,26,3147,0.00133,0.01133,172.22222,189.93044,1.35133,34.34352,-0.0138,-0.01877,191.66667,211.3742,1.37105,34.11521,-0.02081,-0.00257,277.77778,306.33943,1.4819,34.28416,0.00133,-0.01513,-0.02214,0.01133,-0.03011,-0.0139,172.22222,19.44444,105.55556,189.93044,21.44376,116.40898,1.35133,0.01972,0.13057,34.34352,-0.22831,-0.05936
100,26,3450,-0.02967,0.00033,,,1.15533,24.73519,-0.09781,-0.0596,,,1.14298,26.65505,0.01039,0.00641,,,1.25143,24.32484,-0.02967,-0.06814,0.04005,0.00033,-0.05993,0.00608,,,,,,,1.15533,-0.01235,0.09609,24.73519,1.91987,-0.41035
100,27,148,-0.04633,-0.04633,119.44444,,1.15367,25.21852,-0.13038,-0.15113,308.33333,,1.11285,27.06727,0.0069,0.00856,305.55556,,1.15882,23.65929,-0.04633,-0.08405,0.05323,-0.04633,-0.1048,0.05489,119.44444,188.88889,186.11111,,,,1.15367,-0.04082,0.00515,25.21852,1.84875,-1.55923
100,27,445,-0.01333,-0.00833,308.33333,339.46383,1.24167,26.21296,0.10436,0.15834,222.22222,244.65861,1.26334,26.73779,0.01478,0.04136,261.11111,287.47387,1.26383,25.77087,-0.01333,0.1177,0.02811,-0.00833,0.16667,0.0497,308.33333,-86.11111,-47.22222,339.46383,-94.80521,-51.98996,1.24167,0.02167,0.02217,26.21296,0.52482,-0.44209
100,27,737,-0.017,-0.012,194.44444,215.90135,1.313,28.63611,-0.00822,-0.0022,130.55556,144.96234,1.31608,28.53534,-0.02394,-0.00926,538.88889,598.35518,1.34212,29.14809,-0.017,0.00878,-0.00694,-0.012,0.0098,0.00274,194.44444,-63.88889,344.44444,215.90135,-70.93902,382.45383,1.313,0.00308,0.02912,28.63611,-0.10077,0.51198
100,27,1028,-0.048,-0.068,194.44444,216.272,1.172,24.48611,-0.10868,-0.12894,194.44444,216.272,1.13964,26.30401,-0.01633,-0.01124,241.66667,268.7952,1.12662,23.72214,-0.048,-0.06068,0.03167,-0.068,-0.06094,0.05676,194.44444,0.0,47.22222,216.272,0.0,52.5232,1.172,-0.03236,-0.04538,24.48611,1.8179,-0.76397
100,27,1308,-0.04433,-0.05433,116.66667,132.28757,1.18567,24.85926,0.04895,0.01604,169.44444,192.13194,1.12251,26.75344,-0.03185,-0.01174,191.66667,217.32957,1.18693,24.2446,-0.04433,0.09328,0.01248,-0.05433,0.07037,0.0426,116.66667,52.77778,75.0,132.28757,59.84437,85.04201,1.18567,-0.06315,0.00126,24.85926,1.89418,-0.61466
100,27,1589,-0.03433,-0.03433,222.22222,251.52756,1.24567,25.76574,0.01558,-0.0066,216.66667,245.23937,1.37354,31.14885,0.04213,0.05866,275.0,311.26535,1.3144,28.24696,-0.03433,0.04992,0.07646,-0.03433,0.02774,0.09299,222.22222,-5.55556,52.77778,251.52756,-6.28819,59.7378,1.24567,0.12788,0.06873,25.76574,5.38311,2.48122
100,27,1884,-0.03233,-0.03233,255.55556,282.30955,1.31267,33.73148,-0.03443,-0.00275,194.44444,214.80074,1.32412,33.70638,-0.05128,-0.03094,394.44444,435.73865,1.45707,31.46247,-0.03233,-0.0021,-0.01895,-0.03233,0.02958,0.00139,255.55556,-61.11111,138.88889,282.30955,-67.50881,153.4291,1.31267,0.01145,0.14441,33.73148,-0.0251,-2.26901
100,27,2182,-0.034,-0.024,136.11111,149.60176,1.121,25.025,-0.04787,-0.051,411.11111,451.85837,1.1074,25.78073,0.01461,0.01994,286.11111,314.469,1.24251,25.23086,-0.034,-0.01387,0.04861,-0.024,-0.027,0.04394,136.11111,275.0,150.0,149.60176,302.25661,164.86724,1.121,-0.0136,0.12151,25.025,0.75573,0.20586
100,27,2380,-0.02533,-0.01033,188.88889,254.69773,1.29467,26.90463,-0.07113,-0.06262,277.77778,374.55548,1.28027,29.16283,0.00113,0.02591,194.44444,262.18884,1.22335,25.7367,-0.02533,-0.0458,0.02646,-0.01033,-0.05229,0.03624,188.88889,88.88889,5.55556,254.69773,119.85775,7.49111,1.29467,-0.0144,-0.07131,26.90463,2.2582,-1.16793
100,27,2730,-0.01067,-0.00067,222.22222,225.37447,1.26933,24.48333,-0.02737,0.06024,175.0,177.48239,1.24029,27.75663,-0.00181,0.02305,311.11111,315.52426,1.19317,24.58227,-0.01067,-0.0167,0.00886,-0.00067,0.06091,0.02372,222.22222,-47.22222,88.88889,225.37447,-47.89207,90.14979,1.26933,-0.02905,-0.07617,24.48333,3.27329,0.09893
100,27,3018,-0.01,-0.005,208.33333,232.92375,1.29,27.59722,-0.01228,-0.00562,408.33333,456.53055,1.28449,27.87134,0.03159,0.06285,,,1.29537,25.91447,-0.01,-0.00228,0.04159,-0.005,-0.00062,0.06785,208.33333,200.0,,232.92375,223.6068,,1.29,-0.00551,0.00537,27.59722,0.27412,-1.68275
100,27,3296,-0.04733,-0.05233,,,1.16267,25.72778,-0.13237,-0.13908,,,1.14112,27.82992,-0.01679,-0.01232,,,1.16233,23.68601,-0.04733,-0.08504,0.03054,-0.05233,-0.08674,0.04002,,,,,,,1.16267,-0.02154,-0.00034,25.72778,2.10214,-2.04177
100,28,271,0.00733,0.00233,297.22222,,1.33233,27.73519,0.16953,0.1459,250.0,,1.34443,31.62525,0.03936,0.05893,125.0,,1.20457,24.60189,0.00733,0.1622,0.03203,0.00233,0.14356,0.0566,297.22222,-47.22222,-172.22222,,,,1.33233,0.01209,-0.12776,27.73519,3.89007,-3.13329
100,28,561,-0.02667,-0.03167,172.22222,191.88518,1.34333,35.46296,-0.03898,-0.15607,397.22222,442.57389,1.32422,37.74839,-0.00073,0.00301,,,1.46188,34.57384,-0.02667,-0.01231,0.02593,-0.03167,-0.1244,0.03468,172.22222,225.0,,191.88518,250.68871,,1.34333,-0.01911,0.11855,35.46296,2.28543,-0.88913
100,28,854,-0.029,-0.044,222.22222,246.32298,1.181,26.01667,-0.11893,-0.15296,161.11111,178.58416,1.10772,28.56559,0.0114,0.01573,288.88889,320.21987,1.29084,27.01314,-0.029,-0.08993,0.0404,-0.044,-0.10896,0.05973,222.22222,-61.11111,66.66667,246.32298,-67.73882,73.89689,1.181,-0.07328,0.10984,26.01667,2.54893,0.99647
100,28,1142,-0.00067,-0.02067,288.88889,322.9876,1.26933,27.39722,0.04285,-0.0284,175.0,195.65595,1.34376,29.27288,0.02629,0.03354,188.88889,211.1842,1.39699,29.2432,-0.00067,0.04351,0.02695,-0.02067,-0.00773,0.05421,288.88889,-113.88889,-100.0,322.9876,-127.33165,-111.8034,1.26933,0.07442,0.12766,27.39722,1.87566,1.84598
100,28,1435,-0.02433,-0.01433,291.66667,323.29891,1.32067,28.89074,-0.07039,-0.0215,183.33333,203.21646,1.24192,29.39439,0.01091,0.03011,183.33333,203.21646,1.29588,26.41002,-0.02433,-0.04606,0.03524,-0.01433,-0.00716,0.04444,291.66667,-108.33333,-108.33333,323.29891,-120.08245,-120.08245,1.32067,-0.07875,-0.02479,28.89074,0.50365,-2.48072
100,28,1717,-0.04033,-0.05033,155.55556,175.75683,1.20467,25.62593,0.10997,0.03564,127.77778,144.37169,1.2386,25.53156,0.00769,0.02349,286.11111,323.26704,1.18478,24.12477,-0.04033,0.15031,0.04802,-0.05033,0.08597,0.07382,155.55556,-27.77778,130.55556,175.75683,-31.38515,147.5102,1.20467,0.03393,-0.01989,25.62593,-0.09436,-1.50116
100,28,1993,0.01167,-0.00833,127.77778,145.93251,1.26667,25.96296,0.04634,-0.01391,447.22222,510.76377,1.21929,27.80203,0.01301,0.02022,,,1.22201,25.98987,0.01167,0.03467,0.00134,-0.00833,-0.00557,0.02855,127.77778,319.44444,,145.93251,364.83126,,1.26667,-0.04737,-0.04466,25.96296,1.83907,0.02691
100,28,2274,-0.039,-0.034,175.0,198.07795,1.306,27.32222,-0.11967,-0.1476,161.11111,182.35748,1.27629,29.70684,-0.02936,-0.01594,244.44444,276.68032,1.32103,27.94314,-0.039,-0.08067,0.00964,-0.034,-0.1136,0.01806,175.0,-13.88889,69.44444,198.07795,-15.72047,78.60236,1.306,-0.02971,0.01503,27.32222,2.38462,0.62092
100,28,2571,-0.01933,-0.01933,305.55556,336.40559,1.22567,26.86296,-0.11555,-0.14532,261.11111,287.47387,1.1971,29.66751,0.03005,0.04556,188.88889,207.95982,1.3433,28.61935,-0.01933,-0.09622,0.04938,-0.01933,-0.12599,0.06489,305.55556,-44.44444,-116.66667,336.40559,-48.93172,-128.44577,1.22567,-0.02856,0.11763,26.86296,2.80454,1.75639
100,28,2869,-0.014,0.001,194.44444,213.7168,1.201,26.48889,0.14272,0.20109,150.0,164.86724,1.22996,31.59657,0.0603,0.06632,305.55556,335.84068,1.24145,27.3463,-0.014,0.15672,0.0743,0.001,0.20009,0.06532,194.44444,-44.44444,111.11111,213.7168,-48.84955,122.12388,1.201,0.02896,0.04045,26.48889,5.10768,0.85741
100,28,3164,0.04633,0.04633,,,1.32633,29.62037,0.04278,0.0458,,,1.30762,28.81683,0.0067,0.03186,,,1.34899,28.30822,0.04633,-0.00355,-0.03964,0.04633,-0.00054,-0.01447,,,,,,,1.32633,-0.01872,0.02266,29.62037,-0.80354,-1.31215
100,29,146,-0.02233,-0.04233,158.33333,,1.30267,31.42593,0.09788,0.08646,155.55556,,1.38329,33.61842,-0.02182,-0.03913,383.33333,,1.35534,28.51601,-0.02233,0.12022,0.00051,-0.04233,0.12879,0.0032,158.33333,-2.77778,225.0,,,,1.30267,0.08063,0.05267,31.42593,2.19249,-2.90992
100,29,431,-0.05333,-0.02333,183.33333,206.04888,1.21667,25.83796,-0.0314,-0.00352,305.55556,343.4148,1.22922,25.32718,0.03129,0.04136,186.11111,209.17083,1.21449,25.97992,-0.05333,0.02194,0.08462,-0.02333,0.01981,0.0647,183.33333,122.22222,2.77778,206.04888,137.36592,3.12195,1.21667,0.01255,-0.00218,25.83796,-0.51079,0.14196
100,29,718,-0.04767,-0.03767,127.77778,143.10857,1.25233,27.18889,0.1715,0.11171,225.0,251.99552,1.3991,36.87549,0.04903,0.08188,127.77778,143.10857,1.28397,27.33585,-0.04767,0.21917,0.09669,-0.03767,0.14937,0.11954,127.77778,97.22222,0.0,143.10857,108.88695,0.0,1.25233,0.14677,0.03164,27.18889,9.6866,0.14696
100,29,1007,-0.02567,-0.01567,247.22222,275.92423,1.27933,27.81111,-0.48636,-0.49842,275.0,306.92695,1.08372,42.82966,-0.05218,-0.03445,186.11111,207.71824,1.33312,28.14988,-0.02567,-0.46069,-0.02651,-0.01567,-0.48275,-0.01878,247.22222,27.77778,-61.11111,275.92423,31.00272,-68.20599,1.27933,-0.19561,0.05379,27.81111,15.01855,0.33877
100,29,1307,-0.048,-0.048,163.88889,179.53128,1.167,27.75833,0.0776,0.06212,436.11111,477.73579,1.19819,27.97048,0.00633,0.03268,261.11111,286.03289,1.32249,27.25157,-0.048,0.1256,0.05433,-0.048,0.11012,0.08068,163.88889,272.22222,97.22222,179.53128,298.2045,106.50161,1.167,0.03119,0.15549,27.75833,0.21214,-0.50676
100,29,1616,0.001,0.006,144.44444,155.9096,1.306,29.23056,-0.10321,0.06198,219.44444,236.86266,1.2662,35.02083,-0.01126,0.00492,127.77778,137.92003,1.38647,27.3938,0.001,-0.10421,-0.01226,0.006,0.05598,-0.00108,144.44444,75.0,-16.66667,155.9096,80.95306,-17.98957,1.306,-0.0398,0.08047,29.23056,5.79027,-1.83676
100,29,1915,-0.00067,0.00933,150.0,164.59132,1.36933,30.92778,-0.35329,-0.40341,283.33333,310.89471,1.21247,37.06547,-0.00799,0.01911,183.33333,201.16716,1.44127,30.86378,-0.00067,-0.35262,-0.00733,0.00933,-0.41274,0.00977,150.0,133.33333,33.33333,164.59132,146.30339,36.57585,1.36933,-0.15686,0.07194,30.92778,6.13769,-0.064
100,29,2200,-0.045,-0.05,147.22222,165.46349,1.09,25.625,-0.08878,0.19485,208.33333,234.14645,1.14748,27.35934,0.02343,0.02671,194.44444,218.53669,1.14835,23.9098,-0.045,-0.04378,0.06843,-0.05,0.24485,0.07671,147.22222,61.11111,47.22222,165.46349,68.68296,53.0732,1.09,0.05748,0.05835,25.625,1.73434,-1.7152
100,29,2482,-0.052,-0.052,194.44444,219.69604,0.963,20.73056,-0.17125,-0.18578,402.77778,455.08466,0.87452,24.20006,-0.04334,-0.0469,186.11111,210.2805,0.93182,19.78159,-0.052,-0.11925,0.00866,-0.052,-0.13378,0.0051,194.44444,208.33333,-8.33333,219.69604,235.38862,-9.41554,0.963,-0.08848,-0.03118,20.73056,3.46951,-0.94896
100,29,2759,-0.03967,-0.01967,175.0,199.50299,1.06533,22.81852,-0.13638,-0.12815,347.22222,395.83927,1.01233,24.60909,-0.03401,-0.02639,294.44444,335.6717,1.14535,24.98675,-0.03967,-0.09671,0.00565,-0.01967,-0.10848,-0.00672,175.0,172.22222,119.44444,199.50299,196.33628,136.16871,1.06533,-0.053,0.08001,22.81852,1.79057,2.16824
100,29,3055,0.0,-0.005,155.55556,171.55008,1.585,47.875,0.1302,0.19307,322.22222,355.35373,1.59217,49.97026,-0.04561,-0.03328,591.66667,652.50298,1.58849,50.06066,0.0,0.1302,-0.04561,-0.005,0.19807,-0.02828,155.55556,166.66667,436.11111,171.55008,183.80366,480.9529,1.585,0.00717,0.00349,47.875,2.09526,2.18566
100,29,3352,-0.00033,0.00467,,,1.40467,39.30278,-0.09099,-0.09308,,,1.34677,39.21209,-0.10842,-0.10453,,,1.51158,39.88489,-0.00033,-0.09065,-0.10809,0.00467,-0.09775,-0.1092,,,,,,,1.40467,-0.0579,0.10692,39.30278,-0.09068,0.58211
